1.738937757882353783e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.738937757982353687e+09,8.604585952350928685e-03,6.873874755217268366e-03,-9.999999999999999547e-07,-3.446223839751905160e-03,4.202275829920099071e-02,-2.383788275616058883e+00,-1.306893173332453195e-01,5.366238884990571015e-03,0.000000000000000000e+00,1.937786302278754827e-02,-2.265996769161704102e-03,-7.555512242834097787e-03,-4.214680151704273681e-01,-7.731668699469043671e-02,-1.071359530653416270e-01
1.738937758082353592e+09,1.065933049540330302e+00,-4.076141803738766889e+00,9.999999999999999547e-07,-1.540096226957388126e-03,4.179427564324145195e-02,-2.384543922907283342e+00,-1.728366972117210409e-01,-2.516734758030958821e-03,-9.999999999999999547e-08,1.937786302278754827e-02,-2.265996769161704102e-03,-7.555512242834097787e-03,-4.214336489268333819e-01,-7.784248327467745143e-02,-1.071359430653416323e-01
1.738937758182353497e+09,1.077922237606101952e+00,-4.067767359808454053e+00,3.000000000000000076e-06,-8.501700139628809438e-03,4.070351192347354541e-02,-2.383478099499994229e+00,-1.426126138503184260e-01,3.320751543104611542e-02,-9.999999999999999547e-08,-3.195095503394894398e-02,-1.518578737669758899e-02,2.131199895568094797e-03,5.621133849482216893e-02,2.159264196486415099e-01,-1.071359230653416428e-01
1.738937758282353401e+09,1.091104518721836003e+00,-4.061338991928876929e+00,2.000000000000000333e-06,-1.168766636412454929e-02,3.918716253936560534e-02,-2.383249478804380317e+00,-1.369957729070387931e-01,5.486297258672681587e-02,-1.999999999999999909e-07,-3.195095503394894398e-02,-1.518578737669758899e-02,2.131199895568094797e-03,5.609515686395415840e-02,2.162557953491011653e-01,-1.071359130653416480e-01
1.738937758382353306e+09,1.107598582471878812e+00,-4.056379578844875766e+00,2.000000000000000333e-06,-9.971030051522777882e-03,4.084455672844811147e-02,-2.385220236254223636e+00,-1.594733025652839697e-01,9.244214844496523309e-02,-3.999999999999999819e-07,-3.422789335887218426e-02,-1.050299284836854474e-02,-8.046772579118574055e-04,-1.264653262817247714e-01,3.199548172821767844e-01,-1.071358930653416586e-01
1.738937758482353210e+09,1.127104592093337354e+00,-4.052875500442270074e+00,3.000000000000000076e-06,-1.339657058573351378e-02,3.979338949686272997e-02,-2.385288482707228042e+00,-1.721407835660006269e-01,1.244594126012260327e-01,-4.999999999999999774e-07,-3.422789335887218426e-02,-1.050299284836854474e-02,-8.046772579118574055e-04,-1.266029662546251933e-01,3.203092366425665527e-01,-1.071358830653416638e-01
1.738937758582353115e+09,1.150165653261351117e+00,-4.049913518199103279e+00,4.999999999999999562e-06,-7.795624047773230814e-03,4.006010312381036442e-02,-2.385653214298327551e+00,-1.999439303425750436e-01,1.515033447756415630e-01,-4.999999999999999774e-07,-1.430207539702769634e-02,-1.750306276222913723e-02,1.578900232220033619e-04,-2.297605261901836116e-01,2.892402782984317966e-01,-1.071358630653416744e-01
1.738937758682353020e+09,1.176938618087574051e+00,-4.047475920130594318e+00,5.999999999999999305e-06,-9.224628999136896823e-03,3.830999474157525952e-02,-2.385622507154293359e+00,-2.229353196660581737e-01,1.804457522168594896e-01,-5.999999999999999728e-07,-1.430207539702769634e-02,-1.750306276222913723e-02,1.578900232220033619e-04,-2.299427645827767930e-01,2.893965504185745385e-01,-1.071358530653416796e-01
1.738937758782352924e+09,1.201990694281283467e+00,-4.043973281997971014e+00,7.999999999999999638e-06,-2.190695343463833211e-03,4.350028778076220348e-02,-2.388506241248267159e+00,-2.083126273971454279e-01,1.401507681021302854e-01,-5.999999999999999728e-07,3.599795832328162026e-02,1.226277184975857470e-02,-1.365359484114978331e-02,1.090942644982064759e-02,-1.553461087826154829e-01,-1.071358330653416902e-01
1.738937758882352829e+09,1.226205379546621677e+00,-4.039418435098685478e+00,9.000000000000000228e-06,1.348809342978984915e-03,4.472598964790375220e-02,-2.389873446034778581e+00,-2.073780412823216235e-01,1.242932851546639239e-01,-6.999999999999999683e-07,3.599795832328162026e-02,1.226277184975857470e-02,-1.365359484114978331e-02,1.125280906605262247e-02,-1.557156145164511896e-01,-1.071358230653416954e-01
1.738937758982352734e+09,1.257202633429159278e+00,-4.035796016577455347e+00,9.000000000000000228e-06,-1.020219544288458735e-02,4.158606892718585968e-02,-2.389118429520372011e+00,-2.665796797072177982e-01,2.061776352615729002e-01,-8.999999999999999593e-07,-2.866898242478801984e-02,-3.667416122637594256e-03,-3.878712776878255608e-03,-3.738898931780429979e-01,4.744510645281280747e-01,-1.071358230653416954e-01
1.738937759082352638e+09,7.888662562908420606e-01,-4.318208639483231970e+00,6.999999999999999895e-06,-1.308498298856619613e-02,4.121483619339683102e-02,-2.389502333455146843e+00,-3.968755484411796985e-02,1.714758858607832726e-01,-1.100000000000000056e-06,-2.866898241116042079e-02,-3.667416111171902578e-03,-3.878712780290925061e-03,-3.741129629403823209e-01,4.746109970341998441e-01,-1.071358084900738555e-01
1.738937759182352543e+09,8.006178599416283737e-01,-4.325059934277866169e+00,6.999999999999999895e-06,-6.213182991299248670e-03,4.353499643366687266e-02,-2.390677865614607267e+00,-5.209865972647222121e-02,1.258338441267343732e-01,-1.100000000000000056e-06,2.800358833285273435e-02,1.340022704147214062e-02,-1.125973377095040168e-02,-2.231526772924602720e-01,-1.290900803784266193e-01,-1.071357884900738661e-01
1.738937759282352448e+09,8.134002483684430462e-01,-4.329454688643021854e+00,6.000000000000000152e-06,-3.462912635848081067e-03,4.486955567027539615e-02,-2.391811415636818872e+00,-7.452637694432934223e-02,1.128103973493148754e-01,-1.199999999999999946e-06,2.800358833285273435e-02,1.340022704147214062e-02,-1.125973377095040168e-02,-2.228634929251643304e-01,-1.296411118782355154e-01,-1.071357784900738713e-01
1.738937759382352352e+09,8.209709006943536336e-01,-4.335222578857776732e+00,6.000000000000000152e-06,-8.303742678843040181e-03,4.324978858174066687e-02,-2.391624693030107718e+00,4.501385248909105241e-03,8.452962038194064553e-02,-1.399999999999999725e-06,1.845766250517949514e-02,5.673132012425882373e-03,-6.934342996544585157e-03,4.418346120417176448e-01,-2.206482576568759013e-01,-1.071357784900738713e-01
1.738937759482352257e+09,8.240522319811303120e-01,-4.342390350839135493e+00,5.000000000000000409e-06,-6.488363122179929832e-03,4.381195757964162496e-02,-2.392322965582624139e+00,4.864763001836520939e-02,6.247868317932218224e-02,-1.499999999999999614e-06,1.845766250517949514e-02,5.673132012425882373e-03,-6.934342996544585157e-03,4.420481722130333302e-01,-2.205389407532426238e-01,-1.071357684900738766e-01
1.738937759582352161e+09,8.258330991107222241e-01,-4.352682729612959101e+00,3.000000000000000923e-06,-1.359787820360613964e-02,4.165346704459649274e-02,-2.391395135884718748e+00,7.464078792213846292e-02,9.266397680798750536e-02,-1.499999999999999614e-06,-3.061842898479490843e-02,-8.654484821337210532e-03,1.341511539667624049e-03,3.253295477915909006e-01,1.220027901999243547e-01,-1.071357484900738871e-01
1.738937759682352066e+09,8.259369028442566929e-01,-4.366075367849351352e+00,2.000000000000001180e-06,-1.665364894319099065e-02,4.079014695993388173e-02,-2.391247784894278805e+00,1.071786370465649951e-01,1.048823363231930483e-01,-1.599999999999999504e-06,-3.061842898479490843e-02,-8.654484821337210532e-03,1.341511539667624049e-03,3.252532531498826818e-01,1.222870434964156289e-01,-1.071357384900738924e-01
1.738937759782351971e+09,8.229088534475721417e-01,-4.378955641014253608e+00,2.000000000000001180e-06,-6.441130130809380461e-03,4.275303033548194520e-02,-2.393451963676850980e+00,1.185686549610886209e-01,6.267124428838458106e-02,-1.599999999999999504e-06,4.025677809412708114e-02,7.672237237117962572e-03,-1.043851153745033872e-02,1.816848431261705310e-01,-2.376473205371845421e-01,-1.071357184900739029e-01
1.738937759882351875e+09,8.170314625073270554e-01,-4.391335099579817047e+00,1.000000000000001225e-06,-2.460652425156251155e-03,4.351559996199583225e-02,-2.394500193577617342e+00,1.367047155534916458e-01,3.900598832513726966e-02,-1.699999999999999394e-06,4.025677809412708114e-02,7.672237237117962572e-03,-1.043851153745033872e-02,1.820148132849007394e-01,-2.378865831564014044e-01,-1.071357084900739082e-01
1.738937759982351780e+09,8.135232125841165285e-01,-4.401418961044000433e+00,-9.999999999999986842e-07,-6.109085457597807078e-03,4.263599429057274293e-02,-2.393842258111755328e+00,8.007297378588136560e-02,4.768037368005141607e-02,-1.699999999999999394e-06,3.226441211209843396e-02,6.626181870749031123e-03,-8.969097044580437092e-03,-3.114556068026212987e-01,-2.740706452213099997e-02,-1.071357084900739082e-01
1.738937760082351685e+09,7.731374210092263333e-01,-4.308865251150442610e+00,-2.999999999999998382e-06,-2.921331797567816579e-03,4.329455578130625426e-02,-2.394742981996416109e+00,1.529831345386389527e-02,-4.595028029778189249e-02,-1.899999999999999173e-06,3.226441214057057527e-02,6.626181894287976222e-03,-8.969097052122686903e-03,-3.113597166115938397e-01,-2.803222488128638210e-02,-1.071357197652769017e-01
1.738937760182351589e+09,7.718427415963369231e-01,-4.308169647819855008e+00,-4.999999999999997868e-06,-1.137930748445725726e-02,4.122686901806327242e-02,-2.393380514732343922e+00,-7.536434920494373274e-03,1.084287300952991445e-03,-1.899999999999999173e-06,-3.062731553170522369e-02,-7.013417259504176916e-03,3.505331892094825513e-03,-2.541547113746804865e-01,3.029625992462828266e-01,-1.071356997652769122e-01
1.738937760282351494e+09,7.744420521779750155e-01,-4.307963142931109601e+00,-5.999999999999997611e-06,-1.442733300756371406e-02,4.053010885777297290e-02,-2.393020660860692761e+00,-3.294837176297658876e-02,3.142473331509121337e-02,-1.999999999999999062e-06,-3.062731553170522369e-02,-7.013417259504176916e-03,3.505331892094825513e-03,-2.541231907010497171e-01,3.033781167499812748e-01,-1.071356897652769175e-01
1.738937760382351398e+09,7.815357093007697653e-01,-4.305502378038024602e+00,-5.999999999999997611e-06,-9.206147193592251199e-03,4.232904096539202854e-02,-2.394779319202338552e+00,-9.323971223962286559e-02,3.755411244778978502e-02,-1.999999999999999062e-06,-1.824673651274602570e-03,4.405821335950704624e-03,-4.851594002967165448e-03,-4.880610843126247933e-01,1.431200970852606613e-01,-1.071356897652769175e-01
1.738937760482351303e+09,7.932128899236086106e-01,-4.300778758748836417e+00,-6.999999999999997354e-06,-9.409442826364688983e-03,4.276508832327241549e-02,-2.395269001528830266e+00,-1.420662349731067198e-01,5.179916242531151099e-02,-2.099999999999998952e-06,-1.824673651274602570e-03,4.405821335950704624e-03,-4.851594002967165448e-03,-4.880832239863552302e-01,1.429028702880757173e-01,-1.071356997652769122e-01
1.738937760582351208e+09,8.006537518097720518e-01,-4.297913217421990950e+00,-6.999999999999997354e-06,-1.048457786041279149e-02,4.338972446930755567e-02,-2.394404651271010209e+00,-5.744425929109340384e-02,2.738101925908799014e-02,-2.099999999999998952e-06,-6.959118363647130018e-03,1.388290985932291721e-02,7.282735670311943355e-04,3.848230724235148781e-01,-9.850246934768752682e-02,-1.071356997652769122e-01
1.738937760682351112e+09,8.049936574804120726e-01,-4.296946128403454246e+00,-7.999999999999997944e-06,-1.117794068663746643e-02,4.477872279045858050e-02,-2.394346808640470226e+00,-1.894578874089258846e-02,1.753961475779466928e-02,-2.199999999999998842e-06,-6.959118363647130018e-03,1.388290985932291721e-02,7.282735670311943355e-04,3.849643126509878499e-01,-9.845610520894006179e-02,-1.071356897652769175e-01
1.738937760782351017e+09,8.151455720535000227e-01,-4.294386457226157638e+00,-9.999999999999999124e-06,-9.435970226035372832e-03,4.145794658480328465e-02,-2.394961919340187428e+00,-1.133439237627400786e-01,5.898151744776516936e-02,-2.199999999999998842e-06,8.307868326116206459e-03,-5.845214345412227952e-03,-1.798092946134316559e-03,-4.854235405718126395e-01,2.273610785557838576e-01,-1.071356697652769280e-01
1.738937760882350922e+09,8.300301877576633514e-01,-4.290190721362046489e+00,-1.099999999999999971e-05,-8.612371821738573630e-03,4.087182635810693299e-02,-2.395136594532929930e+00,-1.619072237689684612e-01,8.167962335639726568e-02,-2.299999999999998731e-06,8.307868326116206459e-03,-5.845214345412227952e-03,-1.798092946134316559e-03,-4.855270017131794735e-01,2.271848181141740419e-01,-1.071356597652769332e-01
1.738937760982350826e+09,8.492806882839391003e-01,-4.283802359561637019e+00,-8.999999999999998534e-06,-7.747191559139832151e-03,4.137398293781702208e-02,-2.395793853400064233e+00,-2.099850561426650219e-01,9.217985681945850551e-02,-2.299999999999998731e-06,1.740725815076255359e-02,-6.106941336284236847e-03,-6.198683527670128049e-03,-4.875336553500569381e-01,1.516504263678368769e-01,-1.071356397652769438e-01
1.738937761082350731e+09,4.277337070315534451e-01,-4.709516332538436600e+00,-1.099999999999999971e-05,-6.026619705040037189e-03,4.076399254905194169e-02,-2.396446663539225419e+00,3.319221124291966696e-01,8.396496815005294323e-02,-2.499999999999998510e-06,1.742330099702087826e-02,-6.092925436633191312e-03,-6.202182320169182493e-03,-4.854677854699055994e-01,1.488879280827470619e-01,-1.071356197652769543e-01
