timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance
1738937757937084799,-0.020713090896606445,-0.008795548230409622,-0.0014892354374751449,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.4944847524166107,-0.5292227268218994,-9.860452651977539,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018650716170668602,0.0102770384401083,-0.9287380576133728,0.370124489068985,"[np.float64(1.1694168685042578e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1667070441787747e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012580316768959765)]"
1738937757937636444,0.0036249489057809114,0.005194144789129496,-0.0027134399861097336,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.21451063454151154,0.4927547872066498,-9.894304275512695,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018666602671146393,0.010279321111738682,-0.9287404417991638,0.3701176345348358,"[np.float64(1.1694168685042578e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1667070441787747e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012580316768959765)]"
1738937757937827695,0.009392239153385162,-0.00452262070029974,-0.010384728200733662,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.6216896772384644,-0.2817938029766083,-9.579510688781738,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018665065988898277,0.010259579867124557,-0.9287505149841309,0.3700929284095764,"[np.float64(1.1694168685042578e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1667070441787747e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012580316768959765)]"
1738937757978827143,-0.026471491903066635,-0.001987951109185815,0.0009542287443764508,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.24454036355018616,0.0036816478241235018,-9.882481575012207,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018636370077729225,0.01032042596489191,-0.9287490248680115,0.37009650468826294,"[np.float64(1.1696753308764818e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1669741150923416e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012583289900232192)]"
1738937757979132464,0.01933852769434452,0.0017844138201326132,-0.009157286025583744,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.4391866624355316,0.3764299154281616,-9.818918228149414,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0186587106436491,0.01028336863964796,-0.9287579655647278,0.3700740337371826,"[np.float64(1.1696753308764818e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1669741150923416e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012583289900232192)]"
1738937757979292180,-0.007518888916820288,-0.006159731186926365,-0.003377466695383191,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.5221211910247803,-0.3867957293987274,-9.719162940979004,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01863790675997734,0.010301051661372185,-0.9287611842155457,0.37006646394729614,"[np.float64(1.1696753308764818e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1669741150923416e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012583289900232192)]"
1738937757979425971,-0.001471933675929904,0.0013851966941729188,-0.004577160347253084,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.16853764653205872,0.5310907363891602,-9.884053230285645,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01864018663764,0.0103117311373353,-0.9287653565406799,0.37005558609962463,"[np.float64(1.1696753308764818e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1669741150923416e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012583289900232192)]"
1738937758023250490,0.02269171178340912,0.0036391564644873142,-0.01110136415809393,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.7577522397041321,-0.17004990577697754,-9.610588073730469,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01866980642080307,0.010268943384289742,-0.9287760853767395,0.37002840638160706,"[np.float64(1.1699282471489556e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1672415347555726e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012586361183290068)]"
1738937758023944481,-0.018355321139097214,-0.013024029321968555,0.001279957010410726,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.24110129475593567,-0.04990331456065178,-9.985198974609375,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.01862316019833088,0.010305221192538738,-0.9287750124931335,0.37003231048583984,"[np.float64(1.1699282471489556e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1672415347555726e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012586361183290068)]"
1738937758024147862,0.03025740012526512,0.005665638484060764,-0.010433686897158623,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.762536883354187,-0.2751186490058899,-9.596769332885742,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.018705910071730614,0.010194002650678158,-0.928800642490387,0.36996695399284363,"[np.float64(1.1701754562212655e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.1674711169409153e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0012589083890377634)]"
